! File name: C_albicans_SC5314_version_A22-s08-m01-r36_chromosomal_feature.tab
! Organism: Candida albicans SC5314
! Genome version: A22-s08-m01-r36
! Date created: Sun Jul 19 04:00:05 2026
! Created by: The Candida Genome Database (http://www.candidagenome.org/)
! Contact Email: candida-curator AT lists DOT stanford DOT edu
! Funding: NIDCR at US NIH, grant number 1-R01-DE015873-01
!
C1_13990W_B			ORF	Ca22chr1B_C_albicans_SC5314	3083675	3084283	W	CAL0000185420		Putative protein phosphatase of the PTP family (tyrosine-specific), similar to <i>S. cerevisiae</i> Oca6p; mutant shows virulence defect	2014-06-24	2014-06-24				N	
C1_14000C_B			ORF	Ca22chr1B_C_albicans_SC5314	3086721	3084286	C	CAL0000195372		Ortholog of S. cerevisiae Doa4;, a ubiquitin hydrolase involved in recycling ubiquitin from proteasome-bound ubiquitinated intermediates; oxidative stress-induced via Cap1; mutants are viable	2014-06-24	2014-06-24				N	
C1_14010W_B			ORF	Ca22chr1B_C_albicans_SC5314	3087597	3088789	W	CAL0000182439		Putative mitogen-activated protein (MAP) kinase with an unknown role; null mutant produces wrinkled colonies; similar to S. cerevisiae Smk1p, which is a protein kinase required for sporulation	2014-06-24	2014-06-24				N	
C1_14020W_B			ORF	Ca22chr1B_C_albicans_SC5314	3089182	3089589	W	CAL0000179620		Putative Rho GDP dissociation inhibitor; induced by nitric oxide independent of Yhb1p	2014-06-24	2014-06-24				N	
C1_14030W_B			ORF	Ca22chr1B_C_albicans_SC5314	3089899	3090906	W	CAL0000175883		Protein of unknown function; Spider biofilm induced	2014-06-24	2014-06-24				N	
C1_14040W_B			ORF	Ca22chr1B_C_albicans_SC5314	3091066	3093369	W	CAL0000183271		Putative beta-adaptin, large subunit of the clathrin associated protein complex (AP-2); mutation causes decreased colony wrinkling in filamentous growth-inducing conditions, but does not block hyphal formation in liquid media	2014-06-24	2014-06-24				N	
C1_14050C_B			ORF	Ca22chr1B_C_albicans_SC5314	3096742	3093371	C	CAL0000178734		Putative ATP-dependent RNA helicase; fungal-specific (no human or murine homolog)	2014-06-24	2014-06-24				N	
C1_14060W_B			ORF	Ca22chr1B_C_albicans_SC5314	3097145	3098653	W	CAL0000197024		Glucan 1,3-beta-glucosidase; regulated by Nrg1, Tup1 and possibly Tac1; induced by NO and during cell wall regeneration; stationary phase enriched; possibly essential (UAU1 method); F-12/CO2 early biofilm induced; flow biofilm repressed	2014-06-24	2014-06-24				N	
C1_14070W_B			long_terminal_repeat	Ca22chr1B_C_albicans_SC5314	3098881	3099072	W	CAL0000191671		Long terminal repeat (LTR) associated with the transposon Tca10; about 192 bp long, 11 copies per genome	2014-06-24	2014-06-24				N	
C1_14080W_B			ORF	Ca22chr1B_C_albicans_SC5314	3099258	3104714	W	CAL0000192314		Nucleolar protein; component of the small subunit processome containing the U3 snoRNA; involved in pre-18S rRNA processing; flow model biofilm repressed	2014-06-24	2014-06-24				N	
C1_14090W_B			ORF	Ca22chr1B_C_albicans_SC5314	3104941	3105322	W	CAL0000191151		Ortholog(s) have protein-folding chaperone binding, unfolded protein binding activity and role in chaperone-mediated protein complex assembly, protein folding, protein import into mitochondrial intermembrane space, protein refolding	2014-06-24	2014-06-24				N	
C1_14100W_B			ORF	Ca22chr1B_C_albicans_SC5314	3105738	3106403	W	CAL0000198124		Rab-family GTPase involved in vacuolar trafficking, colocolizes with Vps1p and Ypt53p in late endosome	2014-06-24	2014-06-24				N	
C1_14110C_B			ORF	Ca22chr1B_C_albicans_SC5314	3107716	3106625	C	CAL0000188914		Ribosomal protein 4B; repressed upon phagocytosis by murine macrophage; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14120C_B			ORF	Ca22chr1B_C_albicans_SC5314	3108907	3108092	C	CAL0000201054		Pry family cell wall protein; Rim101, Efg1, Ssn6, alkaline repressed; O-glycosylation; no GPI anchor predicted; ketoconazol induced; regulated by Sef1, Sfu1, Hap4; flow model biofilm induced; rat catheter and Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14130W_B			ORF	Ca22chr1B_C_albicans_SC5314	3113652	3114797	W	CAL0000190379		High-affinity iron permease; required for mouse virulence, low-iron growth; iron, amphotericin B, caspofungin, ciclopirox, Hog1p, Sef1p, Sfu1p, and Hap43p regulated; complements S. cerevisiae ftr1 iron transport; Hap43p-repressed	2014-06-24	2014-06-24				N	
C1_14140C_B			ORF	Ca22chr1B_C_albicans_SC5314	3118606	3115397	C	CAL0000192513		NAD-dependent histone deacetylase; mutations affect filamentous growth; genetic evidence suggests Set3/Hos2 function as a complex to regulate white-opaque switching, morphogenesis, and virulence; flow model biofilm induced	2014-06-24	2014-06-24				N	
C1_14150C_B			ORF	Ca22chr1B_C_albicans_SC5314	3120172	3119807	C	CAL0000186763		Putative maltase; regulated by Gcn4; repressed by amino acid starvation (3-AT); rat catheter biofilm induced	2014-06-24	2014-06-24				N	
C1_14160W_B			ORF	Ca22chr1B_C_albicans_SC5314	3120985	3122739	W	CAL0000189525		Ortholog(s) have protein-lysine N-methyltransferase activity, role in peptidyl-lysine monomethylation and cytosol, nucleus localization	2014-06-24	2014-06-24				N	
C1_14170W_B			ORF	Ca22chr1B_C_albicans_SC5314	3123101	3124777	W	CAL0000175475		Ortholog(s) have ubiquitin protein ligase activity and role in histone catabolic process	2014-06-24	2014-06-24				N	
C1_14180W_B			ORF	Ca22chr1B_C_albicans_SC5314	3125313	3126884	W	CAL0000200395		Ortholog of <i>C. dubliniensis CD36</i> : Cd36_13150, <i>C. parapsilosis CDC317</i> : CPAR2_700610, <i>C. auris B8441</i> : B9J08_003318 and <i>Candida tenuis NRRL Y-1498</i> : CANTEDRAFT_135418	2014-06-24	2014-06-24				N	
C1_14190C_B			ORF	Ca22chr1B_C_albicans_SC5314	3127318	3126944	C	CAL0000174660		Protein phosphatase inhibitor; Hap43-repressed; homozygous Tn insertion decreases colony wrinkling but does not block hyphal growth in liquid media; mutation confers hypersensitivity to toxic ergosterol analog; Spider biofilm induced	2014-06-24	2014-06-24				N	
C1_14200W_B			ORF	Ca22chr1B_C_albicans_SC5314	3127655	3128647	W	CAL0000192141		Possible Golgi membrane protein; transcript positively regulated by Tbf1; mRNA binds She3	2014-06-24	2014-06-24				N	
C1_14210C_B			ORF	Ca22chr1B_C_albicans_SC5314	3131311	3128711	C	CAL0000176245		Protein of unknown function; early-stage flow model biofilm induced; Hap43-repressed; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14220C_B			ORF	Ca22chr1B_C_albicans_SC5314	3134115	3132967	C	CAL0000190589		High-affinity iron permease; probably interacts with ferrous oxidase; regulated by iron level, ciclopirox olamine, amphotericin B, caspofungin; complements S. cerevisiae ftr1 iron transport defect; Hap43-repressed; Spider biofilm induced	2014-06-24	2014-06-24				N	
C1_14230C_B			ORF	Ca22chr1B_C_albicans_SC5314	3138727	3135458	C	CAL0000178315		Putative cohesin complex subunit; cell-cycle regulated periodic mRNA expression	2014-06-24	2014-06-24				N	
C1_14240W_B			ORF	Ca22chr1B_C_albicans_SC5314	3139060	3140745	W	CAL0000174544		Component of the RSC chromatin remodeling complex; possibly an essential gene, disruptants not obtained by UAU1 method	2014-06-24	2014-06-24				N	
C1_14250C_B			ORF	Ca22chr1B_C_albicans_SC5314	3143599	3140921	C	CAL0000191723		Putative protein of unknown function; mutation confers hypersensitivity to amphotericin B	2014-06-24	2014-06-24				N	
C1_14260C_B			ORF	Ca22chr1B_C_albicans_SC5314	3144976	3144137	C	CAL0000197792		Putative translation initiation factor; repressed upon phagocytosis by murine macrophage; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14270W_B			ORF	Ca22chr1B_C_albicans_SC5314	3145356	3146159	W	CAL0000180712		Ortholog(s) have arylformamidase activity and role in NAD biosynthetic process	2014-06-24	2014-06-24				N	
C1_14280C_B			ORF	Ca22chr1B_C_albicans_SC5314	3147494	3146634	C	CAL0000186702		Putative RNA-binding protein; required for normal flow model biofilm growth; upregulated in RHE model of oral candidiasis; Spider biofilm repressed; repression leads to decreased filamentation	2014-06-24	2014-06-24				N	
C1_14290C_B			ORF	Ca22chr1B_C_albicans_SC5314	3150174	3147944	C	CAL0000179798		Protein of unknown function that localizes in part to the eisosome; orthologs are involved in cell conjugation	2014-06-24	2014-06-24				N	
C1_14300C_B			ORF	Ca22chr1B_C_albicans_SC5314	3154744	3150974	C	CAL0000191309		Putative vacuolar membrane protein; predicted role in sphingolipid metabolism; transcript regulated by Nrg1 and Mig1; induced by prostaglandins	2014-06-24	2014-06-24				N	
C1_14310W_B			ORF	Ca22chr1B_C_albicans_SC5314	3155083	3156096	W	CAL0000201540		Deoxycytidine monophosphate (dCMP) deaminase; role in dUMP and dTMP biosynthesis; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14320C_B			ORF	Ca22chr1B_C_albicans_SC5314	3156795	3156100	C	CAL0000186365		Putative fumarylacetoacetate hydrolase; induced by nitric oxide independent of Yhb1; regulated by Sef1, Sfu1, Hap43; flow model biofilm induced	2014-06-24	2014-06-24				N	
C1_14330W_B			ORF	Ca22chr1B_C_albicans_SC5314	3157076	3158347	W	CAL0000201673		Ortholog(s) have tRNA-5-taurinomethyluridine 2-sulfurtransferase activity, role in mitochondrial tRNA wobble position uridine thiolation and mitochondrion localization	2014-06-24	2014-06-24				N	
C1_14340C_B			ORF	Ca22chr1B_C_albicans_SC5314	3160503	3158518	C	CAL0000193684		Transcription factor; alkaline pH response; required for alkaline-induced hyphal growth; role in virulence in mice; activated by C-terminal proteolytic cleavage; mediates both positive and negative regulation; Spider biofilm induced	2014-06-24	2014-06-24				N	
C1_14350W_B			ORF	Ca22chr1B_C_albicans_SC5314	3162131	3162574	W	CAL0000189586		Protein of unknown function; rat catheter and Spider biofilm induced	2014-06-24	2014-06-24				N	
C1_14360C_B			ORF	Ca22chr1B_C_albicans_SC5314	3164240	3162765	C	CAL0000184397		Putative cell wall integrity and stress response subunit 4 precursor; transcription is specific to white cell type	2014-06-24	2014-06-24				N	
C1_14370W_B			ORF	Ca22chr1B_C_albicans_SC5314	3164775	3165098	W	CAL0000195685		Ortholog of <i>Candida albicans WO-1</i> : CAWG_00017	2014-06-24	2014-06-24				N	
C1_14380C_B			ORF	Ca22chr1B_C_albicans_SC5314	3167316	3165517	C	CAL0000191271		Pentatricopeptide repeat protein; likely binds RNA; involved in regulated translation of the ATP8¿ATP6 bicistronic transcript; null mutant lacks two subunits of the the ATP synthase of respiratory complex V; localizes to the mitochondrion	2014-06-24	2014-06-24				N	
C1_14390W_B			ORF	Ca22chr1B_C_albicans_SC5314	3167424	3167645	W	CAL0000175713		Putative RNA polymerase subunit ABC10-alpha of RNA polymerase complexes I, II, and III; flucytosine induced; Spider biofilm induced	2014-06-24	2014-06-24				N	
C1_14410W_B			ORF	Ca22chr1B_C_albicans_SC5314	3169566	3169799	W	CAL0000176932		Protein involved in mRNA decay; flucytosine induced; repression leads to decreased filamentation, possibly due to altered intron retention	2014-06-24	2014-06-24				N	
C1_14400C_B			ORF	Ca22chr1B_C_albicans_SC5314	3169567	3167657	C	CAL0000192809		Ortholog(s) have role in meiotic mismatch repair, mismatch repair, reciprocal meiotic recombination and MutLgamma complex, nucleus localization	2014-06-24	2014-06-24				N	
C1_14420W_B			ORF	Ca22chr1B_C_albicans_SC5314	3169883	3170854	W	CAL0000180898		Putative DNA damage inducible v-SNARE binding protein; macrophage/pseudohyphal-repressed	2014-06-24	2014-06-24				N	
C1_14430C_B			ORF	Ca22chr1B_C_albicans_SC5314	3171630	3170851	C	CAL0000198206		Protein with a predicted NADP-dependent oxidoreductase or aldo-keto reductase domain; Hap43-repressed; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14440C_B			ORF	Ca22chr1B_C_albicans_SC5314	3173041	3171692	C	CAL0000180953		Putative Rab GDP-dissociation inhibitor; GlcNAc-induced protein; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14450C_B			ORF	Ca22chr1B_C_albicans_SC5314	3174449	3173097	C	CAL0000191777		Putative X-Pro aminopeptidase; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14460W_B			ORF	Ca22chr1B_C_albicans_SC5314	3174541	3175479	W	CAL0000198320		Metalloprotease subunit of the 19S regulatory particle of the 26S proteasome lid; couples the deubiquitination and degradation of proteasome substrates; role in fission of mitochondria and peroxisome; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14470W_B			ORF	Ca22chr1B_C_albicans_SC5314	3175534	3176262	W	CAL0000190047		Putative zinc-finger domain protein with a predicted role in pre-mRNA splicing; Hap43-repressed; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14480W_B			ORF	Ca22chr1B_C_albicans_SC5314	3176350	3176664	W	CAL0000182288		Ortholog of <i>Candida albicans WO-1</i> : CAWG_00007	2014-06-24	2014-06-24				N	
C1_14490C_B			ORF	Ca22chr1B_C_albicans_SC5314	3177386	3176631	C	CAL0000199854		Predicted component of the sorting and assembly machinery (SAM complex) of the mitochondrial outer membrane, involved in protein import into mitochondria	2014-06-24	2014-06-24				N	
C1_14500C_B			ORF	Ca22chr1B_C_albicans_SC5314	3178106	3177444	C	CAL0000181905		Putative polyamine acetyltransferase; acetylates polyamines (e.g. putrescine, spermidine, spermine) and aralkylamines (e.g. tryptamine, phenylethylamine); Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14510C_B			long_terminal_repeat	Ca22chr1B_C_albicans_SC5314	3178628	3178247	C	CAL0000189837		Solo copy of the long terminal repeat (LTR) associated with the transposon Tca4; about 381 bp long, 1-4 copies per genome	2014-06-24	2014-06-24				N	
C1_14520W_B			ORF	Ca22chr1B_C_albicans_SC5314	3179574	3180635	W	CAL0000185835		Protein of unknown function; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C1_14530W_B			ORF	Ca22chr1B_C_albicans_SC5314	3181155	3181475	W	CAL0000196996		Protein of unknown function; transcript detected on high-resolution tiling arrays	2014-06-24	2014-06-24				N	
C1_14550C_B			ORF	Ca22chr1B_C_albicans_SC5314	3182971	3182639	C	CAL0000188478		Protein of unknown function; transcript detected on high-resolution tiling arrays	2014-06-24	2014-06-24				N	
C1_14560C_B			ORF	Ca22chr1B_C_albicans_SC5314	3184164	3183187	C	CAL0000198724		Predicted ORF in retrotransposon Zorro2 with similarity to retroviral reverse transcriptase proteins	2014-06-24	2014-06-24				N	
C1_14570C_B			ORF	Ca22chr1B_C_albicans_SC5314	3185152	3184436	C	CAL0000190769		Protein encoded in retrotransposon Zorro2 with similarity to retroviral endonuclease-reverse transcriptase proteins; lacks an ortholog in S. cerevisiae; transposon mutation affects filamentous growth	2014-06-24	2014-06-24				N	
C1_14580C_B			ORF	Ca22chr1B_C_albicans_SC5314	3185757	3185230	C	CAL0000196788		Predicted ORF in retrotransposon Zorro2 with similarity to zinc finger-containing retroviral nucleocapsid proteins; un-merged from orf19.7275 in a revision of Assembly 21 based on comparative genome analysis and new sequence data	2014-06-24	2014-06-24				N	
C1_14540C_B			retrotransposon	Ca22chr1B_C_albicans_SC5314	3185940	3181716	C	CAL0000184562		Non-LTR retrotransposon, encodes a potential DNA-binding zinc-finger protein and a polyprotein similar to pol with conserved endonuclease and reverse transcriptase domains; member of L1 clade of transposons	2014-06-24	2014-06-24				N	
C1_14590C_B			ORF	Ca22chr1B_C_albicans_SC5314	3186718	3186518	C	CAL0000188715		Member of a family of telomere-proximal genes of unknown function; transcript induced in an RHE model of oral candidiasis; Hap43-repressed	2014-06-24	2014-06-24				N	
C1_14600C_B			long_terminal_repeat	Ca22chr1B_C_albicans_SC5314	3187082	3186819	C	CAL0000174043		Long terminal repeat (LTR); about 275 bp long, 13 copies per genome	2014-06-24	2014-06-24				N	
C1_14610W_B			long_terminal_repeat	Ca22chr1B_C_albicans_SC5314	3187083	3187361	W	CAL0000195662		Solo copy of the long terminal repeat (LTR) associated with the transposon Tca2; about 280 bp long, 5-10 copies per genome	2014-06-24	2014-06-24				N	
C1_14620W_B			long_terminal_repeat	Ca22chr1B_C_albicans_SC5314	3187438	3187717	W	CAL0000195527		Solo copy of the long terminal repeat (LTR) associated with the transposon Tca2; about 280 bp long, 5-10 copies per genome	2014-06-24	2014-06-24				N	
C1_14630C_B			ORF	Ca22chr1B_C_albicans_SC5314	3188395	3187715	C	CAL0000185726		Similar to a region of the Tca2 (pCal) retrotransposon, which is present in strain hOG1042 as 50 to 100 copies of a linear dsDNA; rat catheter biofilm repressed	2014-06-24	2014-06-24				N	
C2_00010W_A	TLO5	orf19.9481|IPF17379.3|IPF14847.1|orf6.1954|orf6.5530|CA0809|TLO5b|CTA222|CaO19.9481|CTA212|CaO19.1925|orf19.1925|C2_00010W_B|C2_00010W	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	4248	4778	W	CAL0000201066		Member of a family of telomere-proximal genes of unknown function; may be spliced in vivo	2014-06-24	2014-06-24				N	
C2_00020W_A		rho|rho-2a|C2_00020W_B|C2_00020W	long_terminal_repeat	Ca22chr2A_C_albicans_SC5314	4611	4885	W	CAL0000184677		Long terminal repeat (LTR); about 275 bp long, 13 copies per genome	2014-06-24	2014-06-24				N	
C2_00030W_A	RRN3	orf19.9479|IPF19884.2|IPF19708.1|orf6.1957|CA0810|CaO19.1923|CaO19.9479|orf19.1923|C2_00030W_B|C2_00030W|CAWG_03784	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	5665	7335	W	CAL0000198505		Protein with a predicted role in recruitment of RNA polymerase I to rDNA; caspofungin induced; flucytosine repressed; repressed in core stress response; repressed by prostaglandins	2014-06-24	2014-06-24				N	
C2_00040C_A	tV(CAC)1	tV(CAC)1.2|C2_00040C_B|C2_00040C	tRNA|Uncharacterized	Ca22chr2A_C_albicans_SC5314	7467	7396	C	CAL0000177904		tRNA-Val, predicted by tRNAscan-SE; CAC anticodon	2014-06-24	2014-06-24				N	
C2_00050C_A	CIS301	orf19.9476|IPF25405.1|IPF17625.2|orf6.1959|CA0811|CaO19.1920|CaO19.9476|IPF17625|orf19.1920|C2_00050C_B|C2_00050C	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	8043	7510	C	CAL0000187885		Ortholog of <i>C. dubliniensis CD36</i> : Cd36_15040	2014-06-24	2014-06-24				N	
C2_00060C_A		orf19.9473|IPF25402.1|IPF16243.2|orf6.1962|CA0812|CaO19.1917|AES6|CaO19.9473|IPF3348|orf19.1917|C2_00060C_B|C2_00060C|CAWG_03786	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	9289	8144	C	CAL0000180180		Protein of unknown function; Spider biofilm repressed	2014-06-24	2014-06-24				N	
C2_00070C_A	MPP10	orf19.9471|IPF19846.2|IPF16234.2|orf6.1964|orf6.803|CA0813|CaO19.1915|orf19.1915|C2_00070C_B|C2_00070C|CAWG_03787	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	11063	9360	C	CAL0000175136		Putative SSU processome and 90S preribosome component; repressed in core stress response; repressed by prostaglandins	2014-06-24	2014-06-24				N	
C2_00080C_A	FAV3	orf19.9470|IPF15437.1|IPF16233.1|Contig4-2107_0001|orf6.1965|orf6.802|CA0814|AMAN6|CaO19.1914|IPF16233|orf19.1914|C2_00080C_B|C2_00080C|CAWG_03788	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	12443	11100	C	CAL0000183771		Putative alpha-1,6-mannanase; induced by mating factor in MTLa/MTLa opaque cells	2014-06-24	2014-06-24				N	
C2_00090W_A		orf19.9469|IPF15439.1|IPF16231.2|Contig4-2107_0003|orf6.1966|orf6.801|CA0815|CaO19.1913|IPF16231|orf19.1913|C2_00090W_B|C2_00090W|CAWG_03789	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	12627	13253	W	CAL0000183289		Protein of unknown function; flow model biofilm induced	2014-06-24	2014-06-24				N	
C2_00100C_A	PGA52	orf19.9467|IPF15442.1|IPF14463.2|Contig4-2107_0004|Contig4-2832_0018|orf6.1967|orf6.799|CA0188|CaO19.1911|IPF15442|orf19.1911|C2_00100C_B|C2_00100C|CAWG_03790	ORF|Verified	Ca22chr2A_C_albicans_SC5314	14415	13261	C	CAL0000178744		GPI-anchored cell surface protein of unknown function; Hap43p-repressed gene; fluconazole-induced; possibly an essential gene, disruptants not obtained by UAU1 method	2014-06-24	2014-06-24				N	
C2_00110W_A		orf19.9466|IPF15444.2|IPF14465.1|Contig4-2832_0017|orf6.1269|orf6.798|CA0389|CaO19.1910|IPF14465|orf19.1910|C2_00110W_B|C2_00110W|CAWG_03791	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	14823	15446	W	CAL0000200492		Predicted NADH-dependent flavin oxidoreductase; Hap43-repressed gene	2014-06-24	2014-06-24				N	
C2_00120C_A	EMC9	orf19.9463|IPF14468|IPF25401.1|IPF14468.2|Contig4-2832_0014|Contig4-2832_0015|orf6.1266|orf6.797|CA0388|CaO19.1907|orf19.1907|C2_00120C_B|C2_00120C|CAWG_03792	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	17610	15457	C	CAL0000189218		Ortholog of S. cerevisiae Nnf2; possible role in chromosome segregation; mutants are viable, induced during the mating process	2014-06-24	2014-06-24				N	
C2_00130W_A		orf19.9462|IPF25415.1|IPF29267.1|orf6.1265|CaO19.1906|CaO19.9462|orf19.1906|C2_00130W_B|C2_00130W|CAWG_03793	ORF|Dubious	Ca22chr2A_C_albicans_SC5314	18818	19147	W	CAL0000174371		Protein of unknown function; flow model biofilm induced	2014-06-24	2014-06-24				N	
C2_00140W_A	NDT80	orf19.9667|IPF25251.1|IPF10318.1|Contig4-2832_0009|orf6.4742|CA2727|NDT801|CaO19.2119|CaO19.9667|IPF10318|orf19.2119|C2_00140W_B|C2_00140W|CAWG_03794	ORF|Verified	Ca22chr2A_C_albicans_SC5314	19683	21197	W	CAL0000201259		Ortholog of Ndt80; meiosis-specific transcription factor; activator of CDR1 induction by antifungal drugs; required for wild-type drug resistance and for Spider biofilm formation; transcript induced by antifungal drug treatment	2014-06-24	2014-06-24				N	
C2_00150W_A	LEU5	orf19.9665|IPF10322.1|IPF29217.1|Contig4-2832_0008|orf6.4744|CA2728|CaO19.2117|CaO19.9665|IPF10322|orf19.2117|C2_00150W_B|C2_00150W|CAWG_03795	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	21533	22759	W	CAL0000199235		Putative mitochondrial carrier protein; Hap43-repressed; rat catheter biofilm induced	2014-06-24	2014-06-24				N	
C2_00160C_A	NAT2	orf19.9664|IPF10323.1|IPF19438.2|Contig4-2832_0007|orf6.118|orf6.4745|CA2729|CaO19.2116|orf19.2116|C2_00160C_B|C2_00160C|CAWG_03796	ORF|Verified	Ca22chr2A_C_albicans_SC5314	23423	22785	C	CAL0000194961		Putative N-terminal acetyltransferase; Hap43p-repressed gene; mutation confers hypersensitivity to toxic ergosterol analog	2014-06-24	2014-06-24				N	
C2_00170C_A	HMA1	orf19.9663|IPF10325.2|IPF19439.2|Contig4-2832_0006|orf6.117|orf6.4746|CA2730|CaO19.2115|IPF10325|orf19.2115|C2_00170C_B|C2_00170C|CAWG_03797	ORF|Verified	Ca22chr2A_C_albicans_SC5314	24807	23503	C	CAL0000180394		Putative tRNA threonylcarbamoyladenosine dehydratase; involved in a conserved tRNA modification contributing to filamentation and virulence; null mutant is tolerant of Tor1 inhibitors but sensitive to translation inhibitor cycloheximide	2014-06-24	2014-06-24				N	
C2_00180C_A		orf19.9662|IPF25286.1|IPF10326.2|Contig4-2832_0004|orf6.4747|CA2731|URO99|CaO19.9662|CaO19.2114|URIC|orf19.2114|C2_00180C_B|C2_00180C|CAWG_03798	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	25816	24905	C	CAL0000195364		Predicted uricase; ortholog of S. pombe SPCC1223.09; Spider biofilm induced	2014-06-24	2014-06-24				N	
C2_00190C_A		orf19.9661|IPF25263.1|IPF10327.2|Contig4-2832_0003|orf6.4748|CA2732|CaO19.2113|PEX30|CaO19.9661|IPF10327|orf19.2113|C2_00190C_B|C2_00190C|CAWG_03799	ORF|Verified	Ca22chr2A_C_albicans_SC5314	27414	26026	C	CAL0000182003		Putative integral peroxisomal membrane protein; Hap43p-repressed gene	2014-06-24	2014-06-24				N	
C2_00200W_A	PRP18	orf19.9660|IPF18423.2|IPF10329.2|Contig4-2832_0002|orf6.4749|CA2733|CaO19.9660|CaO19.2112|orf19.2112|C2_00200W_B|C2_00200W|CAWG_03800	ORF|Verified	Ca22chr2A_C_albicans_SC5314	27574	28386	W	CAL0000183835		Putative snRNP U5 splicing factor component; involved in positioning the 3' splice site during the 2nd catalytic step of splicing; appears to be essential in a repressible expression assay; repression leads to decreased filamentation	2014-06-24	2014-06-24				N	
C2_00210W_A	RPL38	IPF25223.1|IPF10330.2|CA2734|orf19.2111.2|C2_00210W_B|C2_00210W|CAWG_03801	ORF|Verified	Ca22chr2A_C_albicans_SC5314	28553	28789	W	CAL0000195876		60S ribosomal ribosomal protein subunit; genes encoding cytoplasmic ribosomal subunits, translation factors, tRNA synthetases are downregulated upon phagocytosis by murine macrophage	2014-06-24	2014-06-24				N	
C2_00220C_A		orf19.9659|IPF25270.1|IPF19765.1|orf6.4750|CA2735|CaO19.9659|TFG2|CaO19.2111|orf19.2111|C2_00220C_B|C2_00220C|CAWG_03802	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	30038	28893	C	CAL0000197597		Ortholog(s) have RNA polymerase II complex binding, RNA polymerase II general transcription initiation factor activity	2014-06-24	2014-06-24				N	
C2_00230W_A		orf19.9658|IPF25264.1|IPF15421.2|Contig4-1579_0002|orf6.4751|CA2736|CaO19.9658|ATE1|CaO19.2110|orf19.2110|C2_00230W_B|C2_00230W|CAWG_03803	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	30161	31549	W	CAL0000192276		Ortholog(s) have arginyl-tRNA--protein transferase activity and role in protein arginylation	2014-06-24	2014-06-24				N	
C2_00240C_A	SOD6	orf19.9656|PGA9|IPF25284.1|IPF15423.2|SOD33|Contig4-1579_0007|Contig4-1856_0002|orf6.4753|CA2737|CaO19.9656|CaO19.2108|IPF15423|orf19.2108|C2_00240C_B|C2_00240C|CAWG_03804	ORF|Verified	Ca22chr2A_C_albicans_SC5314	32573	31623	C	CAL0000199539		Copper-containing superoxide dismutase; gene family includes SOD1, SOD4, SOD5, and SOD6; gene may contain an intron; Hap43-repressed; flow model and rat catheter biofilm induced	2014-06-24	2014-06-24				N	
C2_00250W_A	STF2	IPF25220.1|IPF15425.2|Contig4-1856_0004|CA2738|orf19.2107.1|C2_00250W_B|C2_00250W|CAWG_03805	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	33340	33609	W	CAL0000185307		Protein involved in ATP biosynthesis; repressed in hyphae; repressed by Efg1, Hap43; transcript upregulated in clinical isolates from HIV+ patients with oral candidiasis; rat catheter, flow model and Spider biofilm induced	2014-06-24	2014-06-24				N	
C2_00260C_A	MUQ1	orf19.9655|IPF25279.1|IPF10634.2|Contig4-1856_0005|orf6.4754|CA2739|CaO19.2107|CaO19.9655|orf19.2107|C2_00260C_B|C2_00260C|CAWG_03806	ORF|Uncharacterized	Ca22chr2A_C_albicans_SC5314	34845	33671	C	CAL0000174160		Putative choline phosphate cytidylyltransferase/phosphoethanolamine cytidylyltransferase; repressed in hyphae compared vs yeast; Hap43-repressed; flow model biofilm induced; Spider biofilm repressed	2014-06-24	2014-06-24				N	
